Date,Time,I_DC,V_DC,LineSpeed,Power_Out,V_Out
05/09/2023,09:58:05,0.00,0.00,0.00,0.00,0.00
05/09/2023,09:58:06,0.00,0.00,0.00,0.00,0.00
05/09/2023,09:58:07,0.00,0.00,0.00,0.00,0.00
05/09/2023,09:58:08,0.00,0.00,0.00,0.00,0.00
05/09/2023,09:58:09,0.00,0.00,0.00,0.00,0.00
05/09/2023,09:58:10,0.00,0.00,0.00,0.00,0.00
05/09/2023,09:58:11,0.00,0.00,0.00,0.00,0.00
05/09/2023,09:58:12,0.00,0.00,0.00,0.00,0.00
05/09/2023,09:58:13,0.00,0.00,0.00,0.00,0.00
05/09/2023,09:58:14,0.00,0.00,0.00,0.00,0.00
05/09/2023,09:58:15,0.00,0.00,0.00,0.00,0.00
05/09/2023,09:59:01,0.00,0.00,0.00,0.00,0.00
05/09/2023,09:59:02,0.00,0.00,0.00,0.00,0.00
05/09/2023,09:59:03,0.00,0.00,0.00,0.00,0.00
05/09/2023,09:59:04,0.00,0.00,0.00,0.00,0.00
05/09/2023,09:59:05,0.00,0.00,0.00,0.00,0.00
05/09/2023,09:59:06,0.00,0.00,0.00,0.00,0.00
05/09/2023,09:59:07,0.00,0.00,0.00,0.00,0.00
05/09/2023,09:59:08,0.00,0.00,0.00,0.00,0.00
05/09/2023,09:59:09,0.00,0.00,0.00,0.00,0.00
05/09/2023,09:59:10,0.00,0.00,0.00,0.00,0.00
05/09/2023,09:59:11,0.00,0.00,0.00,0.00,0.00
05/09/2023,09:59:12,0.00,0.00,0.00,0.00,0.00
05/09/2023,09:59:13,0.00,0.00,0.00,0.00,0.00
05/09/2023,09:59:14,0.00,0.00,0.00,0.00,0.00
05/09/2023,09:59:15,0.00,0.00,0.00,0.00,0.00
05/09/2023,09:59:16,0.00,0.00,0.00,0.00,0.00
05/09/2023,09:59:17,0.00,0.00,0.00,0.00,0.00
05/09/2023,09:59:18,0.00,0.00,0.00,0.00,0.00
05/09/2023,09:59:19,0.00,0.00,0.00,0.00,0.00
05/09/2023,09:59:20,0.00,0.00,0.00,0.00,0.00
05/09/2023,09:59:21,0.00,0.00,0.00,0.00,0.00
05/09/2023,09:59:22,0.00,0.00,0.00,0.00,0.00
05/09/2023,09:59:23,0.00,0.00,0.00,0.00,0.00
05/09/2023,09:59:24,0.00,0.00,0.00,0.00,0.00
05/09/2023,09:59:25,0.00,0.00,0.00,0.00,0.00
05/09/2023,09:59:26,0.00,0.00,0.00,0.00,0.00
05/09/2023,09:59:27,0.00,0.00,0.00,0.00,0.00
05/09/2023,09:59:28,0.00,0.00,0.00,0.00,0.00
05/09/2023,09:59:30,0.00,0.00,0.00,0.00,0.00
05/09/2023,09:59:31,0.00,0.00,0.00,0.00,0.00
05/09/2023,09:59:32,0.00,0.00,0.00,0.00,0.00
05/09/2023,09:59:33,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:03:02,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:03:03,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:03:04,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:03:05,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:03:24,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:03:24,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:03:25,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:03:26,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:03:27,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:03:28,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:03:29,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:03:30,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:03:31,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:03:32,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:03:33,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:09:03,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:09:04,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:09:05,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:09:25,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:09:26,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:09:27,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:09:28,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:09:29,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:09:30,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:09:31,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:09:32,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:09:33,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:09:34,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:09:35,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:09:36,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:09:37,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:09:38,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:09:39,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:09:40,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:09:41,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:09:42,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:09:43,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:09:44,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:09:45,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:09:46,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:09:47,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:09:48,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:09:49,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:09:50,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:10:01,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:10:02,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:10:03,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:10:04,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:10:05,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:10:06,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:10:07,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:10:08,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:10:09,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:10:13,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:10:14,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:10:15,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:10:16,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:10:17,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:10:18,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:10:19,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:10:20,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:10:36,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:10:37,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:10:38,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:10:39,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:10:40,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:10:41,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:10:42,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:10:43,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:10:44,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:10:45,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:10:48,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:10:49,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:10:50,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:11:12,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:11:13,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:11:33,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:11:33,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:11:34,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:11:35,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:11:36,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:11:37,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:11:38,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:11:39,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:11:40,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:11:41,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:11:42,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:11:43,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:11:44,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:11:45,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:11:46,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:11:47,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:13:51,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:13:52,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:13:53,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:13:54,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:13:55,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:14:14,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:14:14,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:14:15,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:14:16,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:14:17,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:14:18,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:14:19,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:14:20,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:14:24,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:14:24,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:14:25,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:14:26,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:14:27,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:14:28,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:14:29,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:14:30,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:14:31,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:14:32,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:14:33,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:14:34,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:14:35,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:16:38,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:16:39,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:16:40,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:16:41,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:16:42,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:16:43,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:16:44,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:16:45,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:16:46,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:16:47,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:18:47,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:18:48,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:18:49,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:18:50,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:18:51,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:18:52,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:18:53,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:18:54,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:18:55,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:18:56,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:18:57,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:18:58,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:18:59,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:19:00,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:19:01,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:19:02,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:19:03,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:19:04,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:19:05,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:19:06,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:19:07,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:19:08,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:19:09,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:19:10,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:19:11,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:19:12,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:19:13,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:19:14,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:19:15,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:19:16,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:19:17,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:22:07,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:22:08,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:22:09,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:22:10,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:22:11,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:22:12,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:22:13,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:27:03,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:27:04,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:27:05,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:27:06,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:27:07,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:27:08,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:27:09,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:27:10,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:27:11,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:27:12,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:27:13,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:27:14,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:27:15,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:27:16,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:27:17,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:27:18,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:27:19,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:30:19,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:30:20,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:30:21,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:30:22,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:30:23,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:30:24,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:30:25,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:30:26,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:30:27,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:30:28,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:30:29,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:30:30,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:30:31,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:30:32,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:30:33,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:30:34,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:30:35,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:30:36,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:30:37,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:30:38,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:30:39,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:30:40,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:30:41,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:30:42,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:30:43,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:30:44,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:30:45,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:30:46,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:30:47,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:30:48,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:30:49,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:30:50,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:33:35,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:33:36,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:33:37,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:33:38,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:33:39,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:33:40,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:33:41,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:33:42,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:33:43,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:33:44,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:33:45,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:33:46,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:33:47,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:33:48,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:33:49,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:33:50,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:34:09,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:34:09,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:34:10,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:34:11,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:34:12,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:34:13,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:34:14,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:34:15,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:34:16,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:34:17,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:34:18,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:35:00,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:35:01,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:35:02,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:35:03,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:35:04,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:35:05,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:35:06,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:35:07,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:35:08,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:35:09,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:35:10,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:35:11,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:35:12,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:35:13,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:35:15,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:35:16,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:35:17,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:35:18,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:35:19,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:39:08,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:39:09,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:39:10,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:39:11,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:39:12,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:39:13,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:39:14,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:39:15,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:39:16,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:39:17,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:39:18,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:39:19,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:39:20,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:39:21,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:39:22,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:39:23,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:39:24,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:39:25,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:39:26,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:39:28,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:39:29,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:39:30,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:39:31,0.00,0.00,0.00,0.00,0.00
