Date,Time,I_DC,V_DC,LineSpeed,Power_Out,V_Out
04/09/2023,18:01:10,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:01:11,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:01:12,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:01:13,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:01:14,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:01:15,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:01:16,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:01:17,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:01:18,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:01:19,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:01:20,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:01:21,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:12:12,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:12:13,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:12:14,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:12:15,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:12:16,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:12:17,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:12:18,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:12:19,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:12:20,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:12:21,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:12:22,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:12:23,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:12:24,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:12:25,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:12:26,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:15:02,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:15:03,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:15:04,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:15:05,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:15:06,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:15:07,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:15:08,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:15:09,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:15:10,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:15:11,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:15:12,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:15:13,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:15:14,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:15:15,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:15:16,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:15:17,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:15:18,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:15:19,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:15:20,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:15:21,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:15:22,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:15:23,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:15:24,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:15:25,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:15:26,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:15:27,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:15:28,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:15:29,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:16:58,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:16:59,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:17:00,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:17:01,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:18:18,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:18:19,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:18:20,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:18:21,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:18:22,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:18:23,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:18:24,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:18:25,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:18:26,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:19:23,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:19:24,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:19:25,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:19:26,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:19:27,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:19:28,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:19:29,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:19:30,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:19:31,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:21:16,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:21:17,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:21:18,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:21:19,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:21:20,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:21:21,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:21:22,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:21:23,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:21:24,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:21:25,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:21:26,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:21:27,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:21:28,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:23:33,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:23:34,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:23:35,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:24:21,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:24:22,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:24:23,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:24:24,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:24:25,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:24:26,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:24:27,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:24:28,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:24:29,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:24:30,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:24:31,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:24:32,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:24:33,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:24:34,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:24:35,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:24:36,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:24:38,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:24:39,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:24:40,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:24:41,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:24:42,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:24:43,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:24:44,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:24:45,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:24:46,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:24:47,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:24:48,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:24:49,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:24:50,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:24:51,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:24:52,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:25:21,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:25:22,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:27:20,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:27:21,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:27:22,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:27:23,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:27:24,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:27:25,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:27:26,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:27:27,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:27:28,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:31:50,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:31:51,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:31:52,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:31:53,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:32:37,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:32:38,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:32:56,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:32:57,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:32:58,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:32:59,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:33:11,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:33:12,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:33:13,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:33:14,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:33:15,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:33:16,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:33:17,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:33:51,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:33:52,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:33:53,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:33:54,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:33:55,0.00,0.00,0.00,0.00,0.00
04/09/2023,18:33:56,0.00,0.00,0.00,0.00,0.00
